"rid","code","len","runtime_us","ts"
21336,200,5966,56028,2026-03-02 20:36:37.006
21337,200,5966,81142,2026-03-02 20:37:37.738
21338,200,5966,83393,2026-03-02 20:38:37.655
21339,200,5966,50136,2026-03-02 20:39:37.202
21340,200,5966,59162,2026-03-02 20:40:37.528
21341,200,5966,199895,2026-03-02 20:41:38.671
21342,200,5966,64559,2026-03-02 20:42:38.788
21343,200,5966,68070,2026-03-02 20:43:38.307
21344,200,5966,57209,2026-03-02 20:44:38.527
21345,200,5966,57046,2026-03-02 20:45:38.954
21346,200,5966,57736,2026-03-02 20:46:38.146
21347,200,5966,61987,2026-03-02 20:47:39.143
21348,200,5966,49793,2026-03-02 20:48:38.491
21349,200,5966,59031,2026-03-02 20:49:39.541
21350,200,5966,51242,2026-03-02 20:50:39.430
21351,200,5966,55309,2026-03-02 20:51:39.267
21352,200,5966,52794,2026-03-02 20:52:38.828
21353,200,5966,84439,2026-03-02 20:53:39.530
21354,200,5966,58053,2026-03-02 20:54:39.395
21355,200,5966,52465,2026-03-02 20:55:40.403
21356,200,5966,55327,2026-03-02 20:56:40.159
21357,200,5966,52656,2026-03-02 20:57:40.065
21358,200,5966,66605,2026-03-02 20:58:40.123
21359,200,5966,53376,2026-03-02 20:59:39.425
21360,200,5966,56419,2026-03-02 21:00:39.062
21361,200,5966,51180,2026-03-02 21:01:39.355
21362,200,5966,51729,2026-03-02 21:02:39.971
21363,200,5966,62948,2026-03-02 21:03:39.965
21364,200,5966,66034,2026-03-02 21:04:39.652
21365,200,5966,54158,2026-03-02 21:05:39.297
21366,200,5966,79832,2026-03-02 21:06:38.922
21367,200,5966,72053,2026-03-02 21:07:38.950
21368,200,5966,48546,2026-03-02 21:08:39.743
21369,200,5966,51959,2026-03-02 21:09:39.048
21370,200,5966,69191,2026-03-02 21:10:39.025
21371,200,5966,51542,2026-03-02 21:11:39.788
21372,200,5966,61771,2026-03-02 21:12:39.109
21373,200,5966,55865,2026-03-02 21:13:39.488
21374,200,5966,66399,2026-03-02 21:14:40.269
21375,200,5966,200144,2026-03-02 21:15:40.330
21376,200,5966,54453,2026-03-02 21:16:39.846
21377,200,5966,53693,2026-03-02 21:17:39.631
21378,200,5966,52984,2026-03-02 21:18:39.402
21379,200,5966,51259,2026-03-02 21:19:39.312
21380,200,5966,52085,2026-03-02 21:20:39.739
21381,200,5966,67509,2026-03-02 21:21:40.754
21382,200,5966,53188,2026-03-02 21:22:40.521
21383,200,5966,54424,2026-03-02 21:23:40.449
21384,200,5966,58686,2026-03-02 21:24:40.658
21385,200,5966,65382,2026-03-02 21:25:40.518
21386,200,5966,55758,2026-03-02 21:26:40.491
21387,200,5966,203823,2026-03-02 21:27:41.204
21388,200,5966,59974,2026-03-02 21:28:42.013
21389,200,5966,53622,2026-03-02 21:29:41.767
21390,200,5966,58194,2026-03-02 21:30:41.043
21391,200,5966,53103,2026-03-02 21:31:41.192
21392,200,5966,58797,2026-03-02 21:32:42.027
21393,200,5966,60373,2026-03-02 21:33:42.447
21394,200,5966,54746,2026-03-02 21:34:43.116
21395,200,5966,63892,2026-03-02 21:35:44.139
21396,200,5966,51438,2026-03-02 21:36:43.595
21397,200,5966,206732,2026-03-02 21:37:43.584
21398,200,5966,115721,2026-03-02 21:38:43.228
21399,200,5966,59157,2026-03-02 21:39:43.768
21400,200,5966,49292,2026-03-02 21:40:44.678
21401,200,5966,55784,2026-03-02 21:41:44.220
21402,200,5966,53378,2026-03-02 21:42:43.515
21403,200,5966,205861,2026-03-02 21:43:43.298
21404,200,5966,69079,2026-03-02 21:44:42.892
21405,200,5966,59007,2026-03-02 21:45:43.890
21406,200,5966,55473,2026-03-02 21:46:43.566
21407,200,5966,56405,2026-03-02 21:47:43.943
21408,200,5966,55430,2026-03-02 21:48:43.142
21409,200,5966,59398,2026-03-02 21:49:42.821
21410,200,5966,52661,2026-03-02 21:50:43.100
21411,200,5966,57919,2026-03-02 21:51:42.266
21412,200,5966,54151,2026-03-02 21:52:42.747
21413,200,5966,59488,2026-03-02 21:53:43.428
21414,200,5966,55205,2026-03-02 21:54:42.624
21415,200,5966,60674,2026-03-02 21:55:42.088
21416,200,5966,53691,2026-03-02 21:56:42.490
21417,200,5966,53392,2026-03-02 21:57:42.824
21418,200,5966,61887,2026-03-02 21:58:43.672
21419,200,5966,55093,2026-03-02 21:59:44.074
21420,200,5966,64835,2026-03-02 22:00:44.985
21421,200,5966,65026,2026-03-02 22:01:45.993
21422,200,5966,50508,2026-03-02 22:02:45.090
21423,200,5966,62637,2026-03-02 22:03:45.501
21424,200,5966,56614,2026-03-02 22:04:46.304
21425,200,5966,60327,2026-03-02 22:05:46.751
21426,200,5966,56297,2026-03-02 22:06:45.852
21427,200,5966,93676,2026-03-02 22:07:46.704
21428,200,5966,58787,2026-03-02 22:08:46.199
21429,200,5966,71423,2026-03-02 22:09:47.205
21430,200,5966,68041,2026-03-02 22:10:48.241
21431,200,5966,57264,2026-03-02 22:11:47.416
21432,200,5966,55519,2026-03-02 22:12:46.888
21433,200,5966,59470,2026-03-02 22:13:46.117
21434,200,5966,58014,2026-03-02 22:14:45.859
21435,200,5966,66747,2026-03-02 22:15:46.556
21436,200,5966,61993,2026-03-02 22:16:46.634
21437,200,5966,49898,2026-03-02 22:17:46.820
21438,200,5966,62045,2026-03-02 22:18:47.205
21439,200,5966,60557,2026-03-02 22:19:47.809
21440,200,5966,54772,2026-03-02 22:20:48.285
21441,200,5966,66378,2026-03-02 22:21:47.487
21442,200,5966,55220,2026-03-02 22:22:46.597
21443,200,5966,58421,2026-03-02 22:23:46.826
21444,200,5966,54960,2026-03-02 22:24:46.519
21445,200,5966,52481,2026-03-02 22:25:47.315
21446,200,5966,70671,2026-03-02 22:26:47.894
21447,200,5966,58898,2026-03-02 22:27:48.636
21448,200,5966,85479,2026-03-02 22:28:48.981
21449,200,5966,55674,2026-03-02 22:29:49.503
21450,200,5966,54347,2026-03-02 22:30:49.788
21451,200,5966,203381,2026-03-02 22:31:50.464
21452,200,5966,55138,2026-03-02 22:32:50.220
21453,200,5966,66234,2026-03-02 22:33:50.949
21454,200,5966,62180,2026-03-02 22:34:51.833
21455,200,5966,66598,2026-03-02 22:35:52.693
21456,200,5966,55497,2026-03-02 22:36:53.096
21457,200,5966,55776,2026-03-02 22:37:52.245
21458,200,5966,53010,2026-03-02 22:38:53.084
21459,200,5966,58943,2026-03-02 22:39:53.345
21460,200,5966,52790,2026-03-02 22:40:52.997
21461,200,5966,57205,2026-03-02 22:41:52.796
21462,200,5966,66778,2026-03-02 22:42:53.262
21463,200,5966,59616,2026-03-02 22:43:52.612
21464,200,5966,58787,2026-03-02 22:44:52.018
21465,200,5966,70394,2026-03-02 22:45:51.432
21466,200,5966,57018,2026-03-02 22:46:52.375
21467,200,5966,53871,2026-03-02 22:47:52.472
21468,200,5966,213600,2026-03-02 22:48:52.605
21469,200,5966,65145,2026-03-02 22:49:52.292
21470,200,5966,269081,2026-03-02 22:50:51.736
21471,200,5966,58890,2026-03-02 22:51:52.535
21472,200,5966,53308,2026-03-02 22:52:51.882
21473,200,5966,72596,2026-03-02 22:53:52.503
21474,200,5966,203241,2026-03-02 22:54:52.619
21475,200,5966,67711,2026-03-02 22:55:52.937
21476,200,5966,53552,2026-03-02 22:56:52.422
21477,200,5966,53748,2026-03-02 22:57:52.860
21478,200,5966,72050,2026-03-02 22:58:53.870
21479,200,5966,61616,2026-03-02 22:59:54.431
21480,200,5966,61587,2026-03-02 23:00:55.338
21481,200,5966,53475,2026-03-02 23:01:55.049
21482,200,5966,52142,2026-03-02 23:02:56.004
21483,200,5966,62337,2026-03-02 23:03:55.840
21484,200,5966,59992,2026-03-02 23:04:56.725
21485,200,5966,74469,2026-03-02 23:05:57.560
21486,200,5966,67105,2026-03-02 23:06:58.167
21487,200,5966,59533,2026-03-02 23:07:57.852
21488,200,5966,59730,2026-03-02 23:08:57.763
21489,200,5966,63903,2026-03-02 23:09:58.400
21490,200,5966,61698,2026-03-02 23:10:59.426
21491,200,5966,65563,2026-03-02 23:11:58.921
21492,200,5966,55920,2026-03-02 23:12:59.529
21493,200,5966,69322,2026-03-02 23:13:59.830
21494,200,5966,83602,2026-03-02 23:15:00.572
21495,200,5966,62693,2026-03-02 23:15:59.923
21496,200,5966,64298,2026-03-02 23:17:00.606
21497,200,5966,58010,2026-03-02 23:18:00.730
21498,200,5966,59844,2026-03-02 23:19:01.723
21499,200,5966,83033,2026-03-02 23:20:02.503
21500,200,5966,74480,2026-03-02 23:21:01.906
21501,200,5966,51232,2026-03-02 23:22:01.487
21502,200,5966,50491,2026-03-02 23:23:01.715
21503,200,5966,59038,2026-03-02 23:24:02.636
21504,200,5966,58839,2026-03-02 23:25:02.020
21505,200,5966,70186,2026-03-02 23:26:02.690
21506,200,5966,69573,2026-03-02 23:27:02.914
21507,200,5966,85454,2026-03-02 23:28:03.276
21508,200,5966,67987,2026-03-02 23:29:03.353
21509,200,5966,62571,2026-03-02 23:30:04.359
21510,200,5966,68610,2026-03-02 23:31:05.067
21511,200,5966,61333,2026-03-02 23:32:05.742
21512,200,5966,57947,2026-03-02 23:33:06.034
21513,200,5966,63880,2026-03-02 23:34:06.658
21514,200,5966,63165,2026-03-02 23:35:06.550
21515,200,5966,64064,2026-03-02 23:36:06.709
21516,200,5966,55992,2026-03-02 23:37:06.312
21517,200,5966,60290,2026-03-02 23:38:05.921
21518,200,5966,53505,2026-03-02 23:39:06.946
21519,200,5966,61672,2026-03-02 23:40:06.127
21520,200,5966,215123,2026-03-02 23:41:07.168
21521,200,5966,56619,2026-03-02 23:42:07.351
21522,200,5966,56367,2026-03-02 23:43:08.262
21523,200,5966,63898,2026-03-02 23:44:09.005
21524,200,5966,65218,2026-03-02 23:45:08.656
21525,200,5966,66525,2026-03-02 23:46:09.425
21526,200,5966,51711,2026-03-02 23:47:09.772
21527,200,5966,61597,2026-03-02 23:48:09.201
21528,200,5966,56156,2026-03-02 23:49:09.759
21529,200,5966,53206,2026-03-02 23:50:10.561
21530,200,5966,260084,2026-03-02 23:51:10.671
21531,200,5966,58294,2026-03-02 23:52:11.109
21532,200,5966,62297,2026-03-02 23:53:12.032
21533,200,5966,63153,2026-03-02 23:54:11.404
21534,200,5966,76085,2026-03-02 23:55:12.167
21535,200,5966,67663,2026-03-02 23:56:11.602
21536,200,5966,57920,2026-03-02 23:57:11.043
21537,200,5966,65243,2026-03-02 23:58:11.781
21538,200,5966,62852,2026-03-02 23:59:12.718
21539,200,5966,61949,2026-03-03 00:00:13.017
21540,200,5966,69695,2026-03-03 00:01:12.466
21541,200,5966,52517,2026-03-03 00:02:12.229
21542,200,5966,51993,2026-03-03 00:03:12.305
21543,200,5966,69686,2026-03-03 00:04:13.306
21544,200,5966,53926,2026-03-03 00:05:14.145
21545,200,5966,214623,2026-03-03 00:06:14.929
21546,200,5966,55924,2026-03-03 00:07:15.167
21547,200,5966,66155,2026-03-03 00:08:15.799
21548,200,5966,69621,2026-03-03 00:09:15.441
21549,200,5966,60856,2026-03-03 00:10:15.384
21550,200,5966,70830,2026-03-03 00:11:15.965
21551,200,5966,56144,2026-03-03 00:12:16.749
21552,200,5966,76628,2026-03-03 00:13:16.816
21553,200,5966,91076,2026-03-03 00:14:16.986
21554,200,5966,56851,2026-03-03 00:15:17.318
21555,200,5966,90074,2026-03-03 00:16:16.940
21556,200,5966,54573,2026-03-03 00:17:17.143
21557,200,5966,86968,2026-03-03 00:18:17.544
21558,200,5966,62083,2026-03-03 00:19:17.499
21559,200,5966,64033,2026-03-03 00:20:17.075
21560,200,5966,79678,2026-03-03 00:21:17.596
21561,200,5966,77408,2026-03-03 00:22:17.706
21562,200,5966,65050,2026-03-03 00:23:17.440
21563,200,5966,58006,2026-03-03 00:24:17.890
21564,200,5966,64284,2026-03-03 00:25:17.804
21565,200,5966,55435,2026-03-03 00:26:16.965
21566,200,5966,76681,2026-03-03 00:27:17.877
21567,200,5966,65636,2026-03-03 00:28:18.290
21568,200,5966,70818,2026-03-03 00:29:18.974
21569,200,5966,55667,2026-03-03 00:30:18.658
21570,200,5966,68308,2026-03-03 00:31:18.126
21571,200,5966,60617,2026-03-03 00:32:17.345
21572,200,5966,71707,2026-03-03 00:33:17.435
21573,200,5966,67985,2026-03-03 00:34:18.344
21574,200,5966,56273,2026-03-03 00:35:17.697
21575,200,5966,62485,2026-03-03 00:36:17.375
21576,200,5966,53914,2026-03-03 00:37:18.360
21577,200,5966,74776,2026-03-03 00:38:18.953
21578,200,5966,65490,2026-03-03 00:39:19.409
21579,200,5966,56098,2026-03-03 00:40:19.184
21580,200,5966,53509,2026-03-03 00:41:20.154
21581,200,5966,55026,2026-03-03 00:42:19.735
21582,200,5966,205560,2026-03-03 00:43:19.282
21583,200,5966,55884,2026-03-03 00:44:18.774
21584,200,5966,95994,2026-03-03 00:45:19.122
21585,200,5966,64125,2026-03-03 00:46:19.728
21586,200,5966,54167,2026-03-03 00:47:19.577
21587,200,5966,64742,2026-03-03 00:48:19.879
21588,200,5966,64431,2026-03-03 00:49:20.094
21589,200,5966,58997,2026-03-03 00:50:20.188
21590,200,5966,65286,2026-03-03 00:51:20.843
21591,200,5966,51495,2026-03-03 00:52:20.230
21592,200,5966,204292,2026-03-03 00:53:21.130
21593,200,5966,64677,2026-03-03 00:54:20.861
21594,200,5966,67488,2026-03-03 00:55:20.841
21595,200,5966,60755,2026-03-03 00:56:21.563
21596,200,5966,63735,2026-03-03 00:57:22.031
21597,200,5966,58904,2026-03-03 00:58:21.852
21598,200,5966,69500,2026-03-03 00:59:21.803
21599,200,5966,71571,2026-03-03 01:00:21.811
21600,200,5966,63044,2026-03-03 01:01:22.007
21601,200,5966,71786,2026-03-03 01:02:21.367
21602,200,5966,69840,2026-03-03 01:03:21.128
21603,200,5966,71537,2026-03-03 01:04:21.770
21604,200,5966,57417,2026-03-03 01:05:21.093
21605,200,5966,54572,2026-03-03 01:06:21.400
21606,200,5966,66260,2026-03-03 01:07:20.830
21607,200,5966,62621,2026-03-03 01:08:21.615
21608,200,5966,54925,2026-03-03 01:09:21.162
21609,200,5966,216944,2026-03-03 01:10:20.865
21610,200,5966,71738,2026-03-03 01:11:21.494
21611,200,5966,64959,2026-03-03 01:12:22.403
21612,200,5966,65405,2026-03-03 01:13:21.728
21613,200,5966,64488,2026-03-03 01:14:21.983
21614,200,5966,75589,2026-03-03 01:15:22.726
21615,200,5966,59190,2026-03-03 01:16:23.515
21616,200,5966,66973,2026-03-03 01:17:23.609
21617,200,5966,68411,2026-03-03 01:18:24.298
21618,200,5966,70778,2026-03-03 01:19:25.338
21619,200,5966,72809,2026-03-03 01:20:25.148
21620,200,5966,63259,2026-03-03 01:21:25.302
21621,200,5966,60531,2026-03-03 01:22:25.650
21622,200,5966,61244,2026-03-03 01:23:24.921
21623,200,5966,60376,2026-03-03 01:24:25.585
21624,200,5966,73599,2026-03-03 01:25:26.017
21625,200,5966,203875,2026-03-03 01:26:27.126
21626,200,5966,58029,2026-03-03 01:27:27.052
21627,200,5966,56402,2026-03-03 01:28:26.283
21628,200,5966,72429,2026-03-03 01:29:26.229
21629,200,5966,69626,2026-03-03 01:30:26.795
21630,200,5966,75650,2026-03-03 01:31:26.429
21631,200,5966,75008,2026-03-03 01:32:27.501
21632,200,5966,50333,2026-03-03 01:33:27.781
21633,200,5966,58101,2026-03-03 01:34:28.135
21634,200,5966,64404,2026-03-03 01:35:28.705
21635,200,5966,84348,2026-03-03 01:36:29.348
21636,200,5966,65470,2026-03-03 01:37:29.932
21637,200,5966,64896,2026-03-03 01:38:30.530
21638,200,5966,65865,2026-03-03 01:39:29.955
21639,200,5966,81653,2026-03-03 01:40:29.239
21640,200,5966,58852,2026-03-03 01:41:28.652
21641,200,5966,66004,2026-03-03 01:42:28.875
21642,200,5966,63756,2026-03-03 01:43:27.953
21643,200,5966,52594,2026-03-03 01:44:27.322
21644,200,5966,65726,2026-03-03 01:45:26.443
21645,200,5966,70983,2026-03-03 01:46:25.532
21646,200,5966,77051,2026-03-03 01:47:24.995
21647,200,5966,57638,2026-03-03 01:48:25.004
21648,200,5966,63645,2026-03-03 01:49:25.064
21649,200,5966,74328,2026-03-03 01:50:25.047
21650,200,5966,213632,2026-03-03 01:51:25.862
21651,200,5966,67351,2026-03-03 01:52:24.945
21652,200,5966,68037,2026-03-03 01:53:25.380
21653,200,5966,65638,2026-03-03 01:54:24.725
21654,200,5966,205700,2026-03-03 01:55:24.421
21655,200,5966,62353,2026-03-03 01:56:24.810
21656,200,5966,70330,2026-03-03 01:57:23.967
21657,200,5966,62848,2026-03-03 01:58:24.964
21658,200,5966,53185,2026-03-03 01:59:24.909
21659,200,5966,60296,2026-03-03 02:00:24.806
21660,200,5966,59524,2026-03-03 02:01:24.653
21661,200,5966,74932,2026-03-03 02:02:24.421
21662,200,5966,59721,2026-03-03 02:03:23.986
21663,200,5966,70193,2026-03-03 02:04:24.836
21664,200,5966,50232,2026-03-03 02:05:24.163
21665,200,5966,76769,2026-03-03 02:06:23.449
21666,200,5966,61428,2026-03-03 02:07:23.971
21667,200,5966,66389,2026-03-03 02:08:24.952
21668,200,5966,62938,2026-03-03 02:09:24.031
21669,200,5966,57733,2026-03-03 02:10:24.144
21670,200,5966,79332,2026-03-03 02:11:24.064
21671,200,5966,73930,2026-03-03 02:12:23.958
21672,200,5966,53967,2026-03-03 02:13:24.267
21673,200,5966,73507,2026-03-03 02:14:25.130
21674,200,5966,58633,2026-03-03 02:15:24.495
21675,200,5966,62833,2026-03-03 02:16:23.832
21676,200,5966,276946,2026-03-03 02:17:24.902
21677,200,5966,954801,2026-03-03 02:18:26.216
21678,200,5966,75938,2026-03-03 02:19:26.624
21679,200,5966,58863,2026-03-03 02:20:27.325
21680,200,5966,59468,2026-03-03 02:21:27.924
21681,200,5966,67697,2026-03-03 02:22:27.672
21682,200,5966,63986,2026-03-03 02:23:27.899
21683,200,5966,67456,2026-03-03 02:24:28.964
21684,200,5966,58088,2026-03-03 02:25:29.082
21685,200,5966,56681,2026-03-03 02:26:29.701
21686,200,5966,81571,2026-03-03 02:27:29.652
21687,200,5966,69127,2026-03-03 02:28:29.111
21688,200,5966,64715,2026-03-03 02:29:28.599
21689,200,5966,73900,2026-03-03 02:30:28.911
21690,200,5966,54880,2026-03-03 02:31:28.742
21691,200,5966,50457,2026-03-03 02:32:28.255
21692,200,5966,72519,2026-03-03 02:33:28.612
21693,200,5966,62043,2026-03-03 02:34:28.553
21694,200,5966,61452,2026-03-03 02:35:29.377
21695,200,5966,62764,2026-03-03 02:36:29.890
21696,200,5966,68313,2026-03-03 02:37:30.805
21697,200,5966,75751,2026-03-03 02:38:30.197
21698,200,5966,56872,2026-03-03 02:39:29.843
21699,200,5966,67269,2026-03-03 02:40:30.829
21700,200,5966,56205,2026-03-03 02:41:30.844
21701,200,5966,64428,2026-03-03 02:42:31.760
21702,200,5966,70124,2026-03-03 02:43:32.625
21703,200,5966,63059,2026-03-03 02:44:32.334
21704,200,5966,58855,2026-03-03 02:45:32.335
21705,200,5966,59764,2026-03-03 02:46:31.595
21706,200,5966,64321,2026-03-03 02:47:32.235
21707,200,5966,72356,2026-03-03 02:48:32.138
21708,200,5966,104012,2026-03-03 02:49:31.956
21709,200,5966,53738,2026-03-03 02:50:31.201
21710,200,5966,263637,2026-03-03 02:51:31.412
21711,200,5966,58790,2026-03-03 02:52:32.223
21712,200,5966,76074,2026-03-03 02:53:32.477
21713,200,5966,57762,2026-03-03 02:54:31.964
21714,200,5966,56849,2026-03-03 02:55:32.368
21715,200,5966,202740,2026-03-03 02:56:33.510
21716,200,5966,67112,2026-03-03 02:57:34.522
21717,200,5966,62219,2026-03-03 02:58:35.381
21718,200,5966,217974,2026-03-03 02:59:34.903
21719,200,5966,62921,2026-03-03 03:00:35.743
21720,200,5966,62249,2026-03-03 03:01:35.049
21721,200,5966,75433,2026-03-03 03:02:34.562
21722,200,5966,57991,2026-03-03 03:03:35.199
21723,200,5966,65470,2026-03-03 03:04:34.760
21724,200,5966,61649,2026-03-03 03:05:34.238
21725,200,5966,54508,2026-03-03 03:06:33.926
21726,200,5966,71656,2026-03-03 03:07:34.967
21727,200,5966,60543,2026-03-03 03:08:34.813
21728,200,5966,52450,2026-03-03 03:09:35.301
21729,200,5966,57012,2026-03-03 03:10:35.767
21730,200,5966,71861,2026-03-03 03:11:35.483
21731,200,5966,61520,2026-03-03 03:12:34.964
21732,200,5966,68871,2026-03-03 03:13:35.566
21733,200,5966,69937,2026-03-03 03:14:35.912
21734,200,5966,66662,2026-03-03 03:15:35.445
21735,200,5966,61458,2026-03-03 03:16:35.547
21736,200,5966,68531,2026-03-03 03:17:35.882
21737,200,5966,89428,2026-03-03 03:18:36.058
21738,200,5966,54266,2026-03-03 03:19:36.405
21739,200,5966,55802,2026-03-03 03:20:36.224
21740,200,5966,65225,2026-03-03 03:21:35.579
21741,200,5966,101776,2026-03-03 03:22:36.287
21742,200,5966,51145,2026-03-03 03:23:36.194
21743,200,5966,58297,2026-03-03 03:24:36.662
21744,200,5966,61037,2026-03-03 03:25:37.438
21745,200,5966,55865,2026-03-03 03:26:38.405
21746,200,5966,64975,2026-03-03 03:27:37.520
21747,200,5966,58437,2026-03-03 03:28:38.003
21748,200,5966,68352,2026-03-03 03:29:37.885
21749,200,5966,61022,2026-03-03 03:30:37.160
21750,200,5966,60885,2026-03-03 03:31:37.317
21751,200,5966,65968,2026-03-03 03:32:38.010
21752,200,5966,58153,2026-03-03 03:33:38.716
21753,200,5966,81157,2026-03-03 03:34:38.512
21754,200,5966,79433,2026-03-03 03:35:39.544
21755,200,5966,59811,2026-03-03 03:36:38.749
21756,200,5966,65303,2026-03-03 03:37:39.215
21757,200,5966,122374,2026-03-03 03:38:40.020
21758,200,5966,57593,2026-03-03 03:39:39.779
21759,200,5966,66407,2026-03-03 03:40:39.657
21760,200,5966,58288,2026-03-03 03:41:38.955
21761,200,5966,59845,2026-03-03 03:42:39.466
21762,200,5966,206291,2026-03-03 03:43:40.567
21763,200,5966,93279,2026-03-03 03:44:40.498
21764,200,5966,65832,2026-03-03 03:45:41.257
21765,200,5966,61422,2026-03-03 03:46:41.724
21766,200,5966,58215,2026-03-03 03:47:41.138
21767,200,5966,71458,2026-03-03 03:48:41.019
21768,200,5966,71231,2026-03-03 03:49:41.849
21769,200,5966,75121,2026-03-03 03:50:42.424
21770,200,5966,71510,2026-03-03 03:51:41.651
21771,200,5966,58212,2026-03-03 03:52:41.578
21772,200,5966,58619,2026-03-03 03:53:42.211
21773,200,5966,211780,2026-03-03 03:54:43.310
21774,200,5966,73295,2026-03-03 03:55:43.198
21775,200,5966,53304,2026-03-03 03:56:43.005
21776,200,5966,60368,2026-03-03 03:57:43.489
21777,200,5966,68489,2026-03-03 03:58:43.541
21778,200,5966,61648,2026-03-03 03:59:42.733
21779,200,5966,205755,2026-03-03 04:00:42.922
21780,200,5966,91163,2026-03-03 04:01:42.729
21781,200,5966,68323,2026-03-03 04:02:43.771
21782,200,5966,57266,2026-03-03 04:03:44.388
21783,200,5966,58919,2026-03-03 04:04:43.684
21784,200,5966,66406,2026-03-03 04:05:44.372
21785,200,5966,105892,2026-03-03 04:06:43.741
21786,200,5966,65760,2026-03-03 04:07:42.900
21787,200,5966,72103,2026-03-03 04:08:43.378
21788,200,5966,53301,2026-03-03 04:09:44.159
21789,200,5966,65434,2026-03-03 04:10:44.925
21790,200,5966,70462,2026-03-03 04:11:45.725
21791,200,5966,62852,2026-03-03 04:12:45.225
21792,200,5966,59117,2026-03-03 04:13:45.539
21793,200,5966,59214,2026-03-03 04:14:46.129
21794,200,5966,65671,2026-03-03 04:15:46.916
21795,200,5966,70615,2026-03-03 04:16:47.199
21796,200,5966,71654,2026-03-03 04:17:46.571
21797,200,5966,60443,2026-03-03 04:18:47.453
